id,city,country,dateAdded,dateUpdated,deposit,descriptions,features,fees,languages,lat,long,name,numBathroom,numBedroom,numBed,numPeople,imageUrl,petPolicy,prices.dateSeen,prices.dateValidEnd,prices.dateValidStart,prices.minStay,prices.period,prices.price,province,rules
19,Palm Springs,US,2015-09-24T17:09:30Z,2016-03-17T23:06:02Z,,"This unique home is a combination of Zen and Modern, offering areas of retreat for body, mind and soul. Each area of the home is a sanctuary on its own. Sleeping quarters include a king sized bed in the master, a queen in the guest and a full size bed sleeper sofa in the den.The front living room is just right with vintage midcentury modern furnishings for a friendly conversation with family and friends, just by yourself with the serenity of a good book, or a movie on the new 60' flat panel HDTV. Netflix, DirecTV and premium channels - all with surround sound - are included for your enjoyment. The entire living room opens up to a breathtaking view of the mountain range and the serenity of the pool area - all through the wall of glass doors. It's heaven-like with the soft sound of the waterfall in the background. The kitchen and dining room are open to the rest of the living space to make gatherings for meals a joy for everyone.The outdoor living space is as easy as the indoor space with areas for every type of entertaining without the walls. Dine or enjoy comfortable conversation under the pergola or relax on the huge twin bed sized loungers, all surrounded by lush fauna, 23 palms, fruit trees and statuary with a Zen influence. Feel the breeze and drift away in the sparkling, saltwater pool under the palms. At sunset, soak in the spa with a refreshing cocktail while your favorite music plays through the outdoor speakers. The entire house and backyard is wifi ready and everything is only steps from the pool, spa and waterfall.At night enjoy the fireplace by the pool highlighted by LED pool and spa lights as a backdrop. Choose from an array of colors or a color light show to add mood and excitement to your night. And last but certainly not least, everywhere in the backyard you'll be taken aback by the breathtaking views of the San Jancito mountains.This beautiful home is set within a few minutes of downtown Palm Springs shopping, dining, casinos and is also close to the many golf courses and the aerial tramway. The view, the home, the pool and spa area are all something to experience. It's an amazing place for that vacation and relaxation in the sun!Note: Kindly read over the house rules and let us know if you have any questions before booking. :) Air Conditioning Blender Books Ceiling Fans Central Heating Deck Dining Seats (8) Dishwasher Double Beds:(1) Dryer DVD Player Freezer   Grill Hairdryer Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Parking Patio   Porch Private Outdoor Pool (Heated) Refrigerator Safe Satellite TV Stereo System Stove Toaster Towels Provided TV Washer Wi-Fi",,"[{""amount"":""USD 50 / stay"",""type"":""Pet""},{""amount"":""USD 175 / stay"",""type"":""Cleaning fee""}]",,33.838097,-116.528496,Sweet Mid Century Pad W/ Hot Views!,2,2,,6,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,,,1 night,Weeknight,USD 650,CA,
20,Palm Springs,US,2015-09-24T17:09:30Z,2016-03-17T23:06:02Z,,"This unique home is a combination of Zen and Modern, offering areas of retreat for body, mind and soul. Each area of the home is a sanctuary on its own. Sleeping quarters include a king sized bed in the master, a queen in the guest and a full size bed sleeper sofa in the den.The front living room is just right with vintage midcentury modern furnishings for a friendly conversation with family and friends, just by yourself with the serenity of a good book, or a movie on the new 60' flat panel HDTV. Netflix, DirecTV and premium channels - all with surround sound - are included for your enjoyment. The entire living room opens up to a breathtaking view of the mountain range and the serenity of the pool area - all through the wall of glass doors. It's heaven-like with the soft sound of the waterfall in the background. The kitchen and dining room are open to the rest of the living space to make gatherings for meals a joy for everyone.The outdoor living space is as easy as the indoor space with areas for every type of entertaining without the walls. Dine or enjoy comfortable conversation under the pergola or relax on the huge twin bed sized loungers, all surrounded by lush fauna, 23 palms, fruit trees and statuary with a Zen influence. Feel the breeze and drift away in the sparkling, saltwater pool under the palms. At sunset, soak in the spa with a refreshing cocktail while your favorite music plays through the outdoor speakers. The entire house and backyard is wifi ready and everything is only steps from the pool, spa and waterfall.At night enjoy the fireplace by the pool highlighted by LED pool and spa lights as a backdrop. Choose from an array of colors or a color light show to add mood and excitement to your night. And last but certainly not least, everywhere in the backyard you'll be taken aback by the breathtaking views of the San Jancito mountains.This beautiful home is set within a few minutes of downtown Palm Springs shopping, dining, casinos and is also close to the many golf courses and the aerial tramway. The view, the home, the pool and spa area are all something to experience. It's an amazing place for that vacation and relaxation in the sun!Note: Kindly read over the house rules and let us know if you have any questions before booking. :) Air Conditioning Blender Books Ceiling Fans Central Heating Deck Dining Seats (8) Dishwasher Double Beds:(1) Dryer DVD Player Freezer   Grill Hairdryer Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Parking Patio   Porch Private Outdoor Pool (Heated) Refrigerator Safe Satellite TV Stereo System Stove Toaster Towels Provided TV Washer Wi-Fi",,"[{""amount"":""USD 50 / stay"",""type"":""Pet""},{""amount"":""USD 175 / stay"",""type"":""Cleaning fee""}]",,33.838097,-116.528496,Sweet Mid Century Pad W/ Hot Views!,2,2,,6,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,,,3 nights,Weeknight,USD 350,CA,
21,Palm Springs,US,2015-09-24T17:09:26Z,2016-03-17T23:04:56Z,,"Villahermosa is a historic Spanish Hacienda located near Ruth Hardy Park in the Movie Colony area of Palm Springs. The home was built in 1936, and rumored to be the guest house of a famous celebrity. Our prime neighborhood location is close to town, out of the wind and offers spectacular mountain views. As soon as you walk through the stained glass front door, you feel the warmth and soul of this classic hacienda. The brick, wood burning fireplace in the living room is one of the many beautiful features of the home. Each of the three bedrooms is professionally decorated in it's own unique theme. The kitchen is fully equipped, including stainless steel appliances. Bathrooms are updated, but retain their original character. French doors in every major room lead to the large, private, 36 foot swimming pool and hot tub in the huge, freshly landscaped backyard. Enjoy the fresh citrus from our Grapefruit, Orange, Tangerine, and Lime trees. Dine outdoors with the choice of two different pergolas, or relax in our outdoor gazebo area.The home is complete with Digital Cable TV (2), DSL, WiFi, Gas Barbecue, Fireplace, Stereo with CD/DVD, Jacuzzi Premium Hot Tub, new pool deck area, and poolside speakers. Located in the heart of Palm Springs, less than 3/4 mile to downtown shops, restaurants, galleries, the convention center, and the Spa Casino. The property covers nearly 1/2 acre, and it is beautifully landscaped with flowers, lawn and 5 productive fruit trees.We also offer a private chef and can provide grocery shopping prior to your arrival. Please email us for details.Nearby is world class golf, hiking, botanical gardens, the aerial tram, water theme park, horseback riding, gyms, tennis, and a high-end factory outlet mall.* Also check out nearby Joshua Tree National Monument and the living desert preserve.* Disneyland (Anaheim) and Sea World (San Diego) are less than two hours drive.Keywords: House, Historic, Spanish, Hacienda, Movie Colony, Ruth Hardy Park, Pool, Private Air Conditioning Alarm Clock Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage   Grill Hot Tub Internet Access Linens Provided Local Guides/Maps Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Parking Patio   Refrigerator Satellite TV Shared Yard Stereo System Stove Telephone Toaster Towels Provided TV Washer",,"[{""amount"":""USD 175 / stay"",""type"":""Cleaning fee""},{""amount"":""USD 50 / stay"",""type"":""Pet""}]",,33.8342,-116.53226,Historic Spanish Hacienda Estate,3,3,,8,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,,,2 nights,Weekly,USD 1950,CA,
22,Palm Springs,US,2015-09-24T17:09:26Z,2016-03-17T23:04:56Z,,"Villahermosa is a historic Spanish Hacienda located near Ruth Hardy Park in the Movie Colony area of Palm Springs. The home was built in 1936, and rumored to be the guest house of a famous celebrity. Our prime neighborhood location is close to town, out of the wind and offers spectacular mountain views. As soon as you walk through the stained glass front door, you feel the warmth and soul of this classic hacienda. The brick, wood burning fireplace in the living room is one of the many beautiful features of the home. Each of the three bedrooms is professionally decorated in it's own unique theme. The kitchen is fully equipped, including stainless steel appliances. Bathrooms are updated, but retain their original character. French doors in every major room lead to the large, private, 36 foot swimming pool and hot tub in the huge, freshly landscaped backyard. Enjoy the fresh citrus from our Grapefruit, Orange, Tangerine, and Lime trees. Dine outdoors with the choice of two different pergolas, or relax in our outdoor gazebo area.The home is complete with Digital Cable TV (2), DSL, WiFi, Gas Barbecue, Fireplace, Stereo with CD/DVD, Jacuzzi Premium Hot Tub, new pool deck area, and poolside speakers. Located in the heart of Palm Springs, less than 3/4 mile to downtown shops, restaurants, galleries, the convention center, and the Spa Casino. The property covers nearly 1/2 acre, and it is beautifully landscaped with flowers, lawn and 5 productive fruit trees.We also offer a private chef and can provide grocery shopping prior to your arrival. Please email us for details.Nearby is world class golf, hiking, botanical gardens, the aerial tram, water theme park, horseback riding, gyms, tennis, and a high-end factory outlet mall.* Also check out nearby Joshua Tree National Monument and the living desert preserve.* Disneyland (Anaheim) and Sea World (San Diego) are less than two hours drive.Keywords: House, Historic, Spanish, Hacienda, Movie Colony, Ruth Hardy Park, Pool, Private Air Conditioning Alarm Clock Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage   Grill Hot Tub Internet Access Linens Provided Local Guides/Maps Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Parking Patio   Refrigerator Satellite TV Shared Yard Stereo System Stove Telephone Toaster Towels Provided TV Washer",,"[{""amount"":""USD 175 / stay"",""type"":""Cleaning fee""},{""amount"":""USD 50 / stay"",""type"":""Pet""}]",,33.8342,-116.53226,Historic Spanish Hacienda Estate,3,3,,8,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,,,2 nights,Weekend night,USD 350,CA,
23,Palm Springs,US,2015-09-24T17:09:27Z,2016-03-17T23:06:23Z,,"This home is in a great location in the Los Compadres neighborhood, southeast of downtown Palm Springs. It has four bedrooms, two and a half baths, private pool (recently refurbished) and spa, and a recently remodeled kitchen. There is a fireplace and 52 inch HD TV in the living room and games for the high top table. The home is close to three golf courses and just a few minutes from the airport and downtown. There is also a tennis court and a dog park at the end of the block that are completely enclosed. Friendly neighbors, views of the mountain, and walking distance to stores (Petco, TJ Maxx, a grocery store, World Market, and Big Five) make this home an ideal spot for families, golfers, and hikers. Air Conditioning Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage Grill   Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Patio Private Outdoor Pool (Heated) Private Outdoor Pool (Unheated)   Refrigerator Satellite TV Secure Parking Shared Tennis Court Soap/Shampoo Provided Stove Toaster Towels Provided Washer",,"[{""amount"":""USD 100 / stay"",""type"":""Pet""},{""amount"":""USD 150 / stay"",""type"":""Cleaning fee""}]",,33.805447,-116.51262,Spacious Palm Springs Home,3,4,,8,https://picsum.photos/200/300.jpg,,2015-12-18T00:00:00Z,31-Dec-15,1-Oct-15,3 nights,Monthly,USD 6000,CA,
24,Palm Springs,US,2015-09-24T17:09:27Z,2016-03-17T23:06:23Z,,"This home is in a great location in the Los Compadres neighborhood, southeast of downtown Palm Springs. It has four bedrooms, two and a half baths, private pool (recently refurbished) and spa, and a recently remodeled kitchen. There is a fireplace and 52 inch HD TV in the living room and games for the high top table. The home is close to three golf courses and just a few minutes from the airport and downtown. There is also a tennis court and a dog park at the end of the block that are completely enclosed. Friendly neighbors, views of the mountain, and walking distance to stores (Petco, TJ Maxx, a grocery store, World Market, and Big Five) make this home an ideal spot for families, golfers, and hikers. Air Conditioning Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage Grill   Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Patio Private Outdoor Pool (Heated) Private Outdoor Pool (Unheated)   Refrigerator Satellite TV Secure Parking Shared Tennis Court Soap/Shampoo Provided Stove Toaster Towels Provided Washer",,"[{""amount"":""USD 100 / stay"",""type"":""Pet""},{""amount"":""USD 150 / stay"",""type"":""Cleaning fee""}]",,33.805447,-116.51262,Spacious Palm Springs Home,3,4,,8,https://picsum.photos/200/300.jpg,,2015-12-18T00:00:00Z,31-Dec-15,1-Oct-15,3 nights,Weekly,USD 1800,CA,
25,Palm Springs,US,2015-09-24T17:09:27Z,2016-03-17T23:06:23Z,,"This home is in a great location in the Los Compadres neighborhood, southeast of downtown Palm Springs. It has four bedrooms, two and a half baths, private pool (recently refurbished) and spa, and a recently remodeled kitchen. There is a fireplace and 52 inch HD TV in the living room and games for the high top table. The home is close to three golf courses and just a few minutes from the airport and downtown. There is also a tennis court and a dog park at the end of the block that are completely enclosed. Friendly neighbors, views of the mountain, and walking distance to stores (Petco, TJ Maxx, a grocery store, World Market, and Big Five) make this home an ideal spot for families, golfers, and hikers. Air Conditioning Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage Grill   Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Patio Private Outdoor Pool (Heated) Private Outdoor Pool (Unheated)   Refrigerator Satellite TV Secure Parking Shared Tennis Court Soap/Shampoo Provided Stove Toaster Towels Provided Washer",,"[{""amount"":""USD 100 / stay"",""type"":""Pet""},{""amount"":""USD 150 / stay"",""type"":""Cleaning fee""}]",,33.805447,-116.51262,Spacious Palm Springs Home,3,4,,8,https://picsum.photos/200/300.jpg,,2015-12-18T00:00:00Z,31-Dec-15,1-Oct-15,3 nights,Weekend night,USD 300,CA,
26,Palm Springs,US,2015-09-24T17:09:27Z,2016-03-17T23:06:23Z,,"This home is in a great location in the Los Compadres neighborhood, southeast of downtown Palm Springs. It has four bedrooms, two and a half baths, private pool (recently refurbished) and spa, and a recently remodeled kitchen. There is a fireplace and 52 inch HD TV in the living room and games for the high top table. The home is close to three golf courses and just a few minutes from the airport and downtown. There is also a tennis court and a dog park at the end of the block that are completely enclosed. Friendly neighbors, views of the mountain, and walking distance to stores (Petco, TJ Maxx, a grocery store, World Market, and Big Five) make this home an ideal spot for families, golfers, and hikers. Air Conditioning Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage Grill   Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Patio Private Outdoor Pool (Heated) Private Outdoor Pool (Unheated)   Refrigerator Satellite TV Secure Parking Shared Tennis Court Soap/Shampoo Provided Stove Toaster Towels Provided Washer",,"[{""amount"":""USD 100 / stay"",""type"":""Pet""},{""amount"":""USD 150 / stay"",""type"":""Cleaning fee""}]",,33.805447,-116.51262,Spacious Palm Springs Home,3,4,,8,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,30-Sep-15,1-Jun-15,3 nights,Monthly,USD 5000,CA,
27,Palm Springs,US,2015-09-24T17:09:27Z,2016-03-17T23:06:23Z,,"This home is in a great location in the Los Compadres neighborhood, southeast of downtown Palm Springs. It has four bedrooms, two and a half baths, private pool (recently refurbished) and spa, and a recently remodeled kitchen. There is a fireplace and 52 inch HD TV in the living room and games for the high top table. The home is close to three golf courses and just a few minutes from the airport and downtown. There is also a tennis court and a dog park at the end of the block that are completely enclosed. Friendly neighbors, views of the mountain, and walking distance to stores (Petco, TJ Maxx, a grocery store, World Market, and Big Five) make this home an ideal spot for families, golfers, and hikers. Air Conditioning Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage Grill   Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Patio Private Outdoor Pool (Heated) Private Outdoor Pool (Unheated)   Refrigerator Satellite TV Secure Parking Shared Tennis Court Soap/Shampoo Provided Stove Toaster Towels Provided Washer",,"[{""amount"":""USD 100 / stay"",""type"":""Pet""},{""amount"":""USD 150 / stay"",""type"":""Cleaning fee""}]",,33.805447,-116.51262,Spacious Palm Springs Home,3,4,,8,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,31-May-16,1-Jan-16,3 nights,Monthly,USD 6500,CA,
28,Palm Springs,US,2015-09-24T17:09:27Z,2016-03-17T23:06:23Z,,"This home is in a great location in the Los Compadres neighborhood, southeast of downtown Palm Springs. It has four bedrooms, two and a half baths, private pool (recently refurbished) and spa, and a recently remodeled kitchen. There is a fireplace and 52 inch HD TV in the living room and games for the high top table. The home is close to three golf courses and just a few minutes from the airport and downtown. There is also a tennis court and a dog park at the end of the block that are completely enclosed. Friendly neighbors, views of the mountain, and walking distance to stores (Petco, TJ Maxx, a grocery store, World Market, and Big Five) make this home an ideal spot for families, golfers, and hikers. Air Conditioning Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage Grill   Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Patio Private Outdoor Pool (Heated) Private Outdoor Pool (Unheated)   Refrigerator Satellite TV Secure Parking Shared Tennis Court Soap/Shampoo Provided Stove Toaster Towels Provided Washer",,"[{""amount"":""USD 100 / stay"",""type"":""Pet""},{""amount"":""USD 150 / stay"",""type"":""Cleaning fee""}]",,33.805447,-116.51262,Spacious Palm Springs Home,3,4,,8,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,30-Sep-15,1-Jun-15,3 nights,Weekly,USD 1500,CA,
29,Palm Springs,US,2015-09-24T17:09:27Z,2016-03-17T23:06:23Z,,"This home is in a great location in the Los Compadres neighborhood, southeast of downtown Palm Springs. It has four bedrooms, two and a half baths, private pool (recently refurbished) and spa, and a recently remodeled kitchen. There is a fireplace and 52 inch HD TV in the living room and games for the high top table. The home is close to three golf courses and just a few minutes from the airport and downtown. There is also a tennis court and a dog park at the end of the block that are completely enclosed. Friendly neighbors, views of the mountain, and walking distance to stores (Petco, TJ Maxx, a grocery store, World Market, and Big Five) make this home an ideal spot for families, golfers, and hikers. Air Conditioning Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage Grill   Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Patio Private Outdoor Pool (Heated) Private Outdoor Pool (Unheated)   Refrigerator Satellite TV Secure Parking Shared Tennis Court Soap/Shampoo Provided Stove Toaster Towels Provided Washer",,"[{""amount"":""USD 100 / stay"",""type"":""Pet""},{""amount"":""USD 150 / stay"",""type"":""Cleaning fee""}]",,33.805447,-116.51262,Spacious Palm Springs Home,3,4,,8,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,31-May-16,1-Jan-16,3 nights,Weekly,USD 2000,CA,
30,Palm Springs,US,2015-09-24T17:09:27Z,2016-03-17T23:06:23Z,,"This home is in a great location in the Los Compadres neighborhood, southeast of downtown Palm Springs. It has four bedrooms, two and a half baths, private pool (recently refurbished) and spa, and a recently remodeled kitchen. There is a fireplace and 52 inch HD TV in the living room and games for the high top table. The home is close to three golf courses and just a few minutes from the airport and downtown. There is also a tennis court and a dog park at the end of the block that are completely enclosed. Friendly neighbors, views of the mountain, and walking distance to stores (Petco, TJ Maxx, a grocery store, World Market, and Big Five) make this home an ideal spot for families, golfers, and hikers. Air Conditioning Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage Grill   Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Patio Private Outdoor Pool (Heated) Private Outdoor Pool (Unheated)   Refrigerator Satellite TV Secure Parking Shared Tennis Court Soap/Shampoo Provided Stove Toaster Towels Provided Washer",,"[{""amount"":""USD 100 / stay"",""type"":""Pet""},{""amount"":""USD 150 / stay"",""type"":""Cleaning fee""}]",,33.805447,-116.51262,Spacious Palm Springs Home,3,4,,8,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,31-May-16,1-Jan-16,3 nights,Weekend night,USD 325,CA,
31,Palm Springs,US,2015-09-24T17:09:27Z,2016-03-17T23:06:23Z,,"This home is in a great location in the Los Compadres neighborhood, southeast of downtown Palm Springs. It has four bedrooms, two and a half baths, private pool (recently refurbished) and spa, and a recently remodeled kitchen. There is a fireplace and 52 inch HD TV in the living room and games for the high top table. The home is close to three golf courses and just a few minutes from the airport and downtown. There is also a tennis court and a dog park at the end of the block that are completely enclosed. Friendly neighbors, views of the mountain, and walking distance to stores (Petco, TJ Maxx, a grocery store, World Market, and Big Five) make this home an ideal spot for families, golfers, and hikers. Air Conditioning Blender Books Central Heating Dishwasher Dryer DVD Player Fireplace Freezer Garage Grill   Hot Tub Internet Access Kettle Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Patio Private Outdoor Pool (Heated) Private Outdoor Pool (Unheated)   Refrigerator Satellite TV Secure Parking Shared Tennis Court Soap/Shampoo Provided Stove Toaster Towels Provided Washer",,"[{""amount"":""USD 100 / stay"",""type"":""Pet""},{""amount"":""USD 150 / stay"",""type"":""Cleaning fee""}]",,33.805447,-116.51262,Spacious Palm Springs Home,3,4,,8,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,30-Sep-15,1-Jun-15,3 nights,Weekend night,USD 275,CA,
32,Palm Springs,US,2015-09-24T17:18:16Z,2016-03-17T23:05:46Z,,"Newly renovated Mid-Century Pool Home available for a quiet getaway. Sleeps 6. South side of Palm Springs...Less wind!2 bedrooms, 1 3/4 bathrooms. Newly renovated kitchen, granite counter tops, stainless appliances. Modern formal living room, separate media room/den with sofa-bed. Tile floors in the kitchen and baths. WiFi, cable TV, DVD, Gas BBQ, Pool, Patio, and lots of parking.Huge private lot with 6 foot high privacy walls. Palm trees and citrus trees in the back yard. Very pet friendly.Near Demuth Park, with tennis courts and a dog park. Our home is also very convenient to shopping, restaurants, golf courses, Wet and Wild water park, Casinos, and a short drive to Joshua Tree National Park. Palm Spring tax ID 612111.5 Occupancy tax collected for stays under 28 days. Air Conditioning Alarm Clock Blender Central Heating Dishwasher Dryer DVD Player Freezer Garage Grill Hairdryer   Internet Access Iron Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Parking Patio Private Outdoor Pool (Heated) Private Yard   Refrigerator Satellite TV Shower Rooms (1) Sofa Beds:(1) Stove Toaster Towels Provided TV Washer",,"[""USD 120 / stay"",""USD 200 / stay"",{""amount"":""USD 140 / stay"",""type"":""Cleaning fee""}]",,33.810127,-116.50015,Mid-century Pool Home In South Palm Springs!,2,2,,6,https://picsum.photos/200/300.jpg,,2015-09-24T00:00:00Z,25-Nov-15,1-Oct-15,3 nights,Weekly,USD 1100,CA,
33,Palm Springs,US,2015-09-24T17:18:16Z,2016-03-17T23:05:46Z,,"Newly renovated Mid-Century Pool Home available for a quiet getaway. Sleeps 6. South side of Palm Springs...Less wind!2 bedrooms, 1 3/4 bathrooms. Newly renovated kitchen, granite counter tops, stainless appliances. Modern formal living room, separate media room/den with sofa-bed. Tile floors in the kitchen and baths. WiFi, cable TV, DVD, Gas BBQ, Pool, Patio, and lots of parking.Huge private lot with 6 foot high privacy walls. Palm trees and citrus trees in the back yard. Very pet friendly.Near Demuth Park, with tennis courts and a dog park. Our home is also very convenient to shopping, restaurants, golf courses, Wet and Wild water park, Casinos, and a short drive to Joshua Tree National Park. Palm Spring tax ID 612111.5 Occupancy tax collected for stays under 28 days. Air Conditioning Alarm Clock Blender Central Heating Dishwasher Dryer DVD Player Freezer Garage Grill Hairdryer   Internet Access Iron Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Parking Patio Private Outdoor Pool (Heated) Private Yard   Refrigerator Satellite TV Shower Rooms (1) Sofa Beds:(1) Stove Toaster Towels Provided TV Washer",,"[""USD 120 / stay"",""USD 200 / stay"",{""amount"":""USD 140 / stay"",""type"":""Cleaning fee""}]",,33.810127,-116.50015,Mid-century Pool Home In South Palm Springs!,2,2,,6,https://picsum.photos/200/300.jpg,,2015-09-24T00:00:00Z,25-Nov-15,1-Oct-15,3 nights,Weekend night,USD 199,CA,
34,Palm Springs,US,2015-09-24T17:18:16Z,2016-03-17T23:05:46Z,,"Newly renovated Mid-Century Pool Home available for a quiet getaway. Sleeps 6. South side of Palm Springs...Less wind!2 bedrooms, 1 3/4 bathrooms. Newly renovated kitchen, granite counter tops, stainless appliances. Modern formal living room, separate media room/den with sofa-bed. Tile floors in the kitchen and baths. WiFi, cable TV, DVD, Gas BBQ, Pool, Patio, and lots of parking.Huge private lot with 6 foot high privacy walls. Palm trees and citrus trees in the back yard. Very pet friendly.Near Demuth Park, with tennis courts and a dog park. Our home is also very convenient to shopping, restaurants, golf courses, Wet and Wild water park, Casinos, and a short drive to Joshua Tree National Park. Palm Spring tax ID 612111.5 Occupancy tax collected for stays under 28 days. Air Conditioning Alarm Clock Blender Central Heating Dishwasher Dryer DVD Player Freezer Garage Grill Hairdryer   Internet Access Iron Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Parking Patio Private Outdoor Pool (Heated) Private Yard   Refrigerator Satellite TV Shower Rooms (1) Sofa Beds:(1) Stove Toaster Towels Provided TV Washer",,"[""USD 120 / stay"",""USD 200 / stay"",{""amount"":""USD 140 / stay"",""type"":""Cleaning fee""}]",,33.810127,-116.50015,Mid-century Pool Home In South Palm Springs!,2,2,,6,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,,,3 nights,Monthly,USD 3300,CA,
35,Palm Springs,US,2015-09-24T17:18:16Z,2016-03-17T23:05:46Z,,"Newly renovated Mid-Century Pool Home available for a quiet getaway. Sleeps 6. South side of Palm Springs...Less wind!2 bedrooms, 1 3/4 bathrooms. Newly renovated kitchen, granite counter tops, stainless appliances. Modern formal living room, separate media room/den with sofa-bed. Tile floors in the kitchen and baths. WiFi, cable TV, DVD, Gas BBQ, Pool, Patio, and lots of parking.Huge private lot with 6 foot high privacy walls. Palm trees and citrus trees in the back yard. Very pet friendly.Near Demuth Park, with tennis courts and a dog park. Our home is also very convenient to shopping, restaurants, golf courses, Wet and Wild water park, Casinos, and a short drive to Joshua Tree National Park. Palm Spring tax ID 612111.5 Occupancy tax collected for stays under 28 days. Air Conditioning Alarm Clock Blender Central Heating Dishwasher Dryer DVD Player Freezer Garage Grill Hairdryer   Internet Access Iron Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Parking Patio Private Outdoor Pool (Heated) Private Yard   Refrigerator Satellite TV Shower Rooms (1) Sofa Beds:(1) Stove Toaster Towels Provided TV Washer",,"[""USD 120 / stay"",""USD 200 / stay"",{""amount"":""USD 140 / stay"",""type"":""Cleaning fee""}]",,33.810127,-116.50015,Mid-century Pool Home In South Palm Springs!,2,2,,6,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,,,3 nights,Weekly,USD 1300,CA,
36,Palm Springs,US,2015-09-24T17:18:16Z,2016-03-17T23:05:46Z,,"Newly renovated Mid-Century Pool Home available for a quiet getaway. Sleeps 6. South side of Palm Springs...Less wind!2 bedrooms, 1 3/4 bathrooms. Newly renovated kitchen, granite counter tops, stainless appliances. Modern formal living room, separate media room/den with sofa-bed. Tile floors in the kitchen and baths. WiFi, cable TV, DVD, Gas BBQ, Pool, Patio, and lots of parking.Huge private lot with 6 foot high privacy walls. Palm trees and citrus trees in the back yard. Very pet friendly.Near Demuth Park, with tennis courts and a dog park. Our home is also very convenient to shopping, restaurants, golf courses, Wet and Wild water park, Casinos, and a short drive to Joshua Tree National Park. Palm Spring tax ID 612111.5 Occupancy tax collected for stays under 28 days. Air Conditioning Alarm Clock Blender Central Heating Dishwasher Dryer DVD Player Freezer Garage Grill Hairdryer   Internet Access Iron Linens Provided Microwave Mountain Views Outdoor Dining Area Paper Towels Provided Parking Patio Private Outdoor Pool (Heated) Private Yard   Refrigerator Satellite TV Shower Rooms (1) Sofa Beds:(1) Stove Toaster Towels Provided TV Washer",,"[""USD 120 / stay"",""USD 200 / stay"",{""amount"":""USD 140 / stay"",""type"":""Cleaning fee""}]",,33.810127,-116.50015,Mid-century Pool Home In South Palm Springs!,2,2,,6,https://picsum.photos/200/300.jpg,,2016-03-15T00:00:00Z,24-Apr-16,14-Apr-16,3 nights,Weekly,USD 2000,CA,
